trade_id,status,mode,strategy_profile,token,token_mint,entry_time,exit_time,entry_price_usd,exit_price_usd,last_price_usd,stake_usd,quantity,realized_pnl_usd,realized_return_pct,exit_reason,entry_signal_type,confidence_score,execution_confidence_score,price_source_provider,price_source_exchange,price_source_pair_address,price_source_url,price_source_chain,last_price_source_provider,last_price_source_exchange,last_price_source_pair_address,last_price_source_url,last_price_source_chain
ac623cdd-063d-4819-8dae-85e97f489c4f,closed,paper,balanced,Fartcoin,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,2026-06-06T12:24:53.912025+00:00,2026-06-06T12:24:03.242000+00:00,0.1458,0.1064,0.1064,250.0,1714.6776406036,-69.72,-27.89,stoploss,price_surge,82.3,70.3,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,Bzc9NZfMqkXR6fz1DBph7BDf9BroyEf6pnzESP7v5iiw,https://dexscreener.com/solana/bzc9nzfmqkxr6fz1dbph7bdf9broyef6pnzesp7v5iiw,solana
7577ee52-a26c-49dc-a602-59c1dda1aa72,closed,paper,momentum,Fartcoin,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,2026-06-06T12:24:53.912286+00:00,2026-06-06T12:24:03.242000+00:00,0.1458,0.1064,0.1064,250.0,1714.6776406036,-69.72,-27.89,stoploss,price_surge,82.3,70.3,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,Bzc9NZfMqkXR6fz1DBph7BDf9BroyEf6pnzESP7v5iiw,https://dexscreener.com/solana/bzc9nzfmqkxr6fz1dbph7bdf9broyef6pnzesp7v5iiw,solana
cb4ad826-7db5-48f7-8223-d08e714cb250,closed,paper,scalp,Fartcoin,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,2026-06-06T12:24:53.912672+00:00,2026-06-06T12:24:03.242000+00:00,0.1458,0.1064,0.1064,250.0,1714.6776406036,-69.72,-27.89,stoploss,price_surge,82.3,70.3,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,Bzc9NZfMqkXR6fz1DBph7BDf9BroyEf6pnzESP7v5iiw,https://dexscreener.com/solana/bzc9nzfmqkxr6fz1dbph7bdf9broyef6pnzesp7v5iiw,solana
b47ec9d3-2826-4092-bfbc-696ce5f8a159,closed,paper,balanced,Pnut,2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump,2026-06-06T06:05:37.284110+00:00,2026-06-06T12:12:40.421000+00:00,0.04003,0.04868,0.04868,250.0,6245.3160129903,51.25,20.5,take_profit,price_surge,68.5,80.5,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,4AZRPNEfCJ7iw28rJu5aUyeQhYcvdcNm8cswyL51AY9i,https://dexscreener.com/solana/4azrpnefcj7iw28rju5auyeqhycvdcnm8cswyl51ay9i,solana
0119e3a0-131f-484b-b1e3-792979867c9c,closed,paper,momentum,ZEC,A7bdiYdS5GjqGFtxf17ppRHtDKPkkRqbKtR27dxvQXaS,2026-06-06T05:29:13.049310+00:00,2026-06-06T12:12:40.421000+00:00,376.64,358.47,358.47,250.0,0.6637638063,-14.5,-5.8,stoploss,price_surge,73.6,85.6,signal_payload:baseline_price_usd,orca,,,,dexscreener,orca,GTHKH8s82ZR8GTSFZ1dUu6wfdxhy59wpMShxzG5zjiPm,https://dexscreener.com/solana/gthkh8s82zr8gtsfz1duu6wfdxhy59wpmshxzg5zjipm,solana
a3c8a9ae-fe5a-4f2e-9d0f-b3f63ddcd98d,closed,paper,momentum,Pnut,2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump,2026-06-06T06:05:37.284344+00:00,2026-06-06T12:12:40.421000+00:00,0.04003,0.04868,0.04868,250.0,6245.3160129903,51.25,20.5,take_profit,price_surge,68.5,80.5,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,4AZRPNEfCJ7iw28rJu5aUyeQhYcvdcNm8cswyL51AY9i,https://dexscreener.com/solana/4azrpnefcj7iw28rju5auyeqhycvdcnm8cswyl51ay9i,solana
a11aa3a1-0375-49cd-bb34-2aea3a5e78bb,closed,paper,non_pump,ZEC,A7bdiYdS5GjqGFtxf17ppRHtDKPkkRqbKtR27dxvQXaS,2026-06-06T05:29:13.049964+00:00,2026-06-06T12:12:40.421000+00:00,376.64,358.47,358.47,250.0,0.6637638063,-14.5,-5.8,stoploss,price_surge,73.6,85.6,signal_payload:baseline_price_usd,orca,,,,dexscreener,orca,GTHKH8s82ZR8GTSFZ1dUu6wfdxhy59wpMShxzG5zjiPm,https://dexscreener.com/solana/gthkh8s82zr8gtsfz1duu6wfdxhy59wpmshxzg5zjipm,solana
2dc59650-e6f5-4e94-882b-c9d0272f9ce8,closed,paper,balanced,Buttcoin,Cm6fNnMk7NfzStP9CZpsQA2v3jjzbcYGAxdJySmHpump,2026-06-05T16:53:39.853217+00:00,2026-06-06T12:05:27.465000+00:00,0.01211,0.01439,0.01439,250.0,20644.0957886045,44.33,17.73,take_profit,price_surge,66.4,78.4,signal_payload:baseline_price_usd,pumpswap,,,,dexscreener,pumpswap,FFcYgSSgWHforA9rXXkA48p8YFoz8TSW85Jpo3CQHDyS,https://dexscreener.com/solana/ffcygssgwhfora9rxxka48p8yfoz8tsw85jpo3cqhdys,solana
32cbfc76-ae7c-4912-ab7a-f18ab47f651b,closed,paper,balanced,ALCH,HNg5PYJmtqcmzXrv6S9zP1CDKk5BgDuyFBxbvNApump,2026-06-06T06:09:47.338759+00:00,2026-06-06T12:05:27.465000+00:00,0.05728,0.1252,0.1252,250.0,4364.5251396648,292.46,116.98,take_profit,price_surge,67.5,79.5,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,FyDF3vKQFbcvNTsBi7L7LremrFPmXKbQqgAgnPg1hXXd,https://dexscreener.com/solana/fydf3vkqfbcvntsbi7l7lremrfpmxkbqqgagnpg1hxxd,solana
df649c5a-e746-4717-b825-5dae8dbf7faf,closed,paper,momentum,ALCH,HNg5PYJmtqcmzXrv6S9zP1CDKk5BgDuyFBxbvNApump,2026-06-06T06:09:47.338990+00:00,2026-06-06T12:05:27.465000+00:00,0.05728,0.1252,0.1252,250.0,4364.5251396648,292.46,116.98,take_profit,price_surge,67.5,79.5,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,FyDF3vKQFbcvNTsBi7L7LremrFPmXKbQqgAgnPg1hXXd,https://dexscreener.com/solana/fydf3vkqfbcvntsbi7l7lremrfpmxkbqqgagnpg1hxxd,solana
befb97ff-80b6-4089-8e00-c3cd15f7d161,closed,paper,balanced,Ban,9PR7nCP9DpcUotnDPVLUBUZKu5WAYkwrCUx9wDnSpump,2026-06-06T09:34:33.977519+00:00,2026-06-06T10:44:24.639000+00:00,0.06744,0.06326,0.06326,250.0,3706.9988137604,-17.92,-7.17,stoploss,price_surge,84.6,72.6,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,DmAsjXoceoL5vTKZbYpTpXPo7MKm16FMfNMm3PJFiUha,https://dexscreener.com/solana/dmasjxoceol5vtkzbyptpxpo7mkm16fmfnmm3pjfiuha,solana
dc167da7-214e-4d51-a1cd-e2023c984f31,closed,paper,scalp,swarms,74SBV4zDXxTRgv1pEMoECskKBkZHc2yGPnc7GYVepump,2026-06-06T06:22:43.838311+00:00,2026-06-06T10:23:44.442000+00:00,0.005756,0.005725,0.005725,250.0,43432.9395413482,-3.84,-1.54,max_hold,price_surge,64.6,76.6,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,HL4KFTfhZZMm7NGefszQxzJ3M6CaDWE7TesyuRuQYmMJ,https://dexscreener.com/solana/hl4kftfhzzmm7ngefszqxzj3m6cadwe7tesyuruqymmj,solana
05df72ff-139b-4859-b7d6-fa2544222146,closed,paper,scalp,GIGA,63LfDmNb3MQ8mw9MtZ2To9bEA2M71kZUUGq5tiJxcqj9,2026-06-06T06:13:57.799544+00:00,2026-06-06T10:17:12.399000+00:00,0.002252,0.002255,0.002255,250.0,111012.43339254,-2.17,-0.87,max_hold,price_surge,68.1,80.1,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,4xxM4cdb6MEsCxM52xvYqkNbzvdeWWsPDZrBcTqVGUar,https://dexscreener.com/solana/4xxm4cdb6mescxm52xvyqknbzvdewwspdzrbctqvguar,solana
10b20a03-4e7a-4025-ba3c-d4dd0eba0da8,closed,paper,scalp,Pnut,2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump,2026-06-06T06:05:37.284601+00:00,2026-06-06T10:13:54.871000+00:00,0.04003,0.04007,0.04007,250.0,6245.3160129903,-2.25,-0.9,max_hold,price_surge,68.5,80.5,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,4AZRPNEfCJ7iw28rJu5aUyeQhYcvdcNm8cswyL51AY9i,https://dexscreener.com/solana/4azrpnefcj7iw28rju5auyeqhycvdcnm8cswyl51ay9i,solana
5c06a10b-c523-40df-bd22-d55c44ceaa3a,closed,paper,scalp,ALCH,HNg5PYJmtqcmzXrv6S9zP1CDKk5BgDuyFBxbvNApump,2026-06-06T06:09:47.339245+00:00,2026-06-06T10:13:54.871000+00:00,0.05728,0.0571,0.0571,250.0,4364.5251396648,-3.28,-1.31,max_hold,price_surge,67.5,79.5,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,FyDF3vKQFbcvNTsBi7L7LremrFPmXKbQqgAgnPg1hXXd,https://dexscreener.com/solana/fydf3vkqfbcvntsbi7l7lremrfpmxkbqqgagnpg1hxxd,solana
5e8fb9bd-2af1-43df-9d12-95408b4d30bd,closed,paper,momentum,Ban,9PR7nCP9DpcUotnDPVLUBUZKu5WAYkwrCUx9wDnSpump,2026-06-06T09:34:33.977747+00:00,2026-06-06T09:59:49.674000+00:00,0.06744,0.06417,0.06417,250.0,3706.9988137604,-14.56,-5.82,stoploss,price_surge,84.6,72.6,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,DmAsjXoceoL5vTKZbYpTpXPo7MKm16FMfNMm3PJFiUha,https://dexscreener.com/solana/dmasjxoceol5vtkzbyptpxpo7mkm16fmfnmm3pjfiuha,solana
ea936f99-70ee-4a16-a96c-397f42066d97,closed,paper,scalp,jellyjelly,FeR8VBqNRSUD5NtXAj2n3j1dAHkZHfyDktKuLXD4pump,2026-06-06T09:30:27.014673+00:00,2026-06-06T09:59:49.674000+00:00,0.05628,0.0551,0.0551,250.0,4442.0753375977,-7.72,-3.09,stoploss,price_surge,69.9,81.9,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,3bC2e2RxcfvF9oP22LvbaNsVwoS2T98q6ErCRoayQYdq,https://dexscreener.com/solana/3bc2e2rxcfvf9op22lvbansvwos2t98q6ercroayqydq,solana
e4df7832-2f07-49f6-9b97-147caf0dd760,closed,paper,scalp,Ban,9PR7nCP9DpcUotnDPVLUBUZKu5WAYkwrCUx9wDnSpump,2026-06-06T09:34:33.978011+00:00,2026-06-06T09:55:57.342000+00:00,0.06744,0.06535,0.06535,250.0,3706.9988137604,-10.21,-4.08,stoploss,price_surge,84.6,72.6,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,DmAsjXoceoL5vTKZbYpTpXPo7MKm16FMfNMm3PJFiUha,https://dexscreener.com/solana/dmasjxoceol5vtkzbyptpxpo7mkm16fmfnmm3pjfiuha,solana
bee73187-3f72-4c4f-8c4f-f133f39cc846,closed,paper,scalp,VINE,6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,2026-06-06T06:18:36.947708+00:00,2026-06-06T08:48:45.762000+00:00,0.01025,0.01059,0.01059,250.0,24390.243902439,5.75,2.3,take_profit,price_surge,65.2,77.2,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,58fzJMbX5PatnfJPqWWsqkVFPRKptkbb5r2vCw4Qq3z9,https://dexscreener.com/solana/58fzjmbx5patnfjpqwwsqkvfprkptkbb5r2vcw4qq3z9,solana
c4557945-e351-474e-9b01-b43b4dc71d85,closed,paper,balanced,HNT,hntyVP6YFm1Hg25TN9WGLqM12b8TQmcknKrdu1oxWux,2026-06-05T08:22:18.598337+00:00,2026-06-06T08:23:49.140000+00:00,0.5102,0.5043,0.5043,250.0,490.0039200314,-5.38,-2.15,max_hold,price_surge,71.0,83.0,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,91axdGmMoqQQg2MPUXKxT3bdqX4p2RMLXqZSQgXn2JpM,https://dexscreener.com/solana/91axdgmmoqqqg2mpuxkxt3bdqx4p2rmlxqzsqgxn2jpm,solana
93ba3b0a-fd29-4143-87a0-477fa9566b95,closed,paper,momentum,HNT,hntyVP6YFm1Hg25TN9WGLqM12b8TQmcknKrdu1oxWux,2026-06-05T08:22:18.598627+00:00,2026-06-06T08:23:49.140000+00:00,0.5102,0.5043,0.5043,250.0,490.0039200314,-5.38,-2.15,max_hold,price_surge,71.0,83.0,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,91axdGmMoqQQg2MPUXKxT3bdqX4p2RMLXqZSQgXn2JpM,https://dexscreener.com/solana/91axdgmmoqqqg2mpuxkxt3bdqx4p2rmlxqzsqgxn2jpm,solana
8ab2177b-c637-4034-a463-b8979ec4a98b,closed,paper,balanced,BELIEVE,BLVxek8YMXUQhcKmMvrFTrzh5FXg8ec88Crp6otEaCMf,2026-06-05T07:10:45.506380+00:00,2026-06-06T07:10:49.567000+00:00,0.001603,0.001536,0.001536,250.0,155957.5795383656,-12.9,-5.16,max_hold,price_surge,82.3,70.3,price_sanity_override,meteora,,,,dexscreener,meteora,BJsSymifLkwUq8r3KMSiFH6t5JbLLBd1VJDgzD7qYNxF,https://dexscreener.com/solana/bjssymiflkwuq8r3kmsifh6t5jbllbd1vjdgzd7qynxf,solana
19de5629-b984-4119-bfa2-158e060ebe57,closed,paper,scalp,USELESS,Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,2026-06-06T05:51:53.271315+00:00,2026-06-06T06:37:21.147000+00:00,0.06561,0.06778,0.06778,250.0,3810.3947568968,5.73,2.29,take_profit,price_surge,70.5,82.5,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,Q2sPHPdUWFMg7M7wwrQKLrn619cAucfRsmhVJffodSp,https://dexscreener.com/solana/q2sphpduwfmg7m7wwrqklrn619caucfrsmhvjffodsp,solana
ec380cc2-0753-4a4d-9516-1eff31acec05,closed,paper,scalp,ZEC,A7bdiYdS5GjqGFtxf17ppRHtDKPkkRqbKtR27dxvQXaS,2026-06-06T05:29:13.049561+00:00,2026-06-06T05:37:35.194000+00:00,376.64,369.32,369.32,250.0,0.6637638063,-7.33,-2.93,stoploss,price_surge,73.6,85.6,signal_payload:baseline_price_usd,orca,,,,dexscreener,orca,GTHKH8s82ZR8GTSFZ1dUu6wfdxhy59wpMShxzG5zjiPm,https://dexscreener.com/solana/gthkh8s82zr8gtsfz1duu6wfdxhy59wpmshxzg5zjipm,solana
5d3885ef-2430-47d1-8604-07f7be33e85c,closed,paper,ai_curated,ORCA,orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,2026-06-05T19:09:16.270744+00:00,2026-06-06T05:03:10.122000+00:00,1.0091,0.9673,0.9673,37.5,37.1618273709,-1.92,-5.12,stoploss,smart_buy,99.0,99.0,unknown,,,,,dexscreener,orca,Hxw77h9fEx598afiiZunwHaX3vYu9UskDk9EpPNZp1mG,https://dexscreener.com/solana/hxw77h9fex598afiizunwhax3vyu9uskdk9eppnzp1mg,solana
6390591a-2874-4f88-9af7-89297ab66ab5,closed,paper,momentum,neet,Ce2gx9KGXJ6C9Mp5b5x1sn9Mg87JwEbrQby4Zqo3pump,2026-06-05T21:09:26.368279+00:00,2026-06-06T04:42:16.428000+00:00,0.02167,0.02042,0.02042,250.0,11536.6866635902,-16.85,-6.74,stoploss,price_surge,66.7,78.7,signal_payload:baseline_price_usd,pumpswap,,,,dexscreener,pumpswap,5wNu5QhdpRGrL37ffcd6TMMqZugQgxwafgz477rShtHy,https://dexscreener.com/solana/5wnu5qhdprgrl37ffcd6tmmqzugqgxwafgz477rshthy,solana
c9841968-1411-4242-b8b9-18f41d8ade72,closed,paper,balanced,swarms,74SBV4zDXxTRgv1pEMoECskKBkZHc2yGPnc7GYVepump,2026-06-05T17:01:59.313079+00:00,2026-06-06T04:33:00.245000+00:00,0.005965,0.005583,0.005583,250.0,41911.1483654652,-18.43,-7.37,stoploss,price_surge,63.5,75.5,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,HL4KFTfhZZMm7NGefszQxzJ3M6CaDWE7TesyuRuQYmMJ,https://dexscreener.com/solana/hl4kftfhzzmm7ngefszqxzj3m6cadwe7tesyuruqymmj,solana
317e60cb-573b-4976-ab3d-f910ddd6bd81,closed,paper,ai_curated,JUP,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,2026-06-05T20:55:18.552175+00:00,2026-06-06T04:33:00.245000+00:00,0.1569,0.1478,0.1478,30.0,191.2045889101,-2.03,-6.77,stoploss,smart_buy,99.0,99.0,unknown,,,,,dexscreener,meteora,AUgbdzNob9S8MiVHm4Qruqz3VsZGoqtMZnSzv45juDbL,https://dexscreener.com/solana/augbdznob9s8mivhm4qruqz3vszgoqtmznszv45judbl,solana
80419f4f-1e53-4519-aa40-6f687cbd77a6,closed,paper,balanced,$WIF,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,2026-06-05T20:51:41.946990+00:00,2026-06-06T04:21:24.753000+00:00,0.1536,0.1438,0.1438,250.0,1627.6041666667,-18.37,-7.35,stoploss,price_surge,70.9,82.9,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,EP2ib6dYdEeqD8MfE2ezHCxX3kP3K2eLKkirfPm5eyMx,https://dexscreener.com/solana/ep2ib6dydeeqd8mfe2ezhcxx3kp3k2elkkirfpm5eymx,solana
d1a197f9-2f3e-4e36-96ae-aeeae147fc40,closed,paper,ai_curated,TRUMP,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,2026-06-06T01:55:47.431151+00:00,2026-06-06T04:21:24.753000+00:00,1.59,1.52,1.52,30.0,18.8679245283,-1.61,-5.38,stoploss,smart_buy,99.0,99.0,unknown,,,,,dexscreener,meteora,9d9mb8kooFfaD3SctgZtkxQypkshx6ezhbKio89ixyy2,https://dexscreener.com/solana/9d9mb8kooffad3sctgztkxqypkshx6ezhbkio89ixyy2,solana
7f5343be-1091-4529-a4c5-b583439c70fa,closed,paper,momentum,jellyjelly,FeR8VBqNRSUD5NtXAj2n3j1dAHkZHfyDktKuLXD4pump,2026-06-06T01:32:44.674418+00:00,2026-06-06T04:16:45.917000+00:00,0.0554,0.05314,0.05314,250.0,4512.6353790614,-12.65,-5.06,stoploss,price_surge,63.4,75.4,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,3bC2e2RxcfvF9oP22LvbaNsVwoS2T98q6ErCRoayQYdq,https://dexscreener.com/solana/3bc2e2rxcfvf9op22lvbansvwos2t98q6ercroayqydq,solana
28b09c50-9f83-408f-a6b5-f7f4017bc598,closed,paper,momentum,$WIF,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,2026-06-05T20:51:41.947275+00:00,2026-06-06T04:09:24.633000+00:00,0.1536,0.1456,0.1456,250.0,1627.6041666667,-15.46,-6.18,stoploss,price_surge,70.9,82.9,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,EP2ib6dYdEeqD8MfE2ezHCxX3kP3K2eLKkirfPm5eyMx,https://dexscreener.com/solana/ep2ib6dydeeqd8mfe2ezhcxx3kp3k2elkkirfpm5eymx,solana
6fe6cc8d-dabd-45a3-b051-3e78d9e3ac3a,closed,paper,non_pump,$WIF,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,2026-06-05T20:51:41.978072+00:00,2026-06-06T04:09:24.633000+00:00,0.1536,0.1456,0.1456,250.0,1627.6041666667,-15.46,-6.18,stoploss,price_surge,70.9,82.9,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,EP2ib6dYdEeqD8MfE2ezHCxX3kP3K2eLKkirfPm5eyMx,https://dexscreener.com/solana/ep2ib6dydeeqd8mfe2ezhcxx3kp3k2elkkirfpm5eymx,solana
65beb241-75c0-44ae-8a6a-bc48d9043cb2,closed,paper,scalp,jellyjelly,FeR8VBqNRSUD5NtXAj2n3j1dAHkZHfyDktKuLXD4pump,2026-06-06T01:32:44.674804+00:00,2026-06-06T03:46:53.258000+00:00,0.0554,0.05434,0.05434,250.0,4512.6353790614,-7.26,-2.9,stoploss,price_surge,63.4,75.4,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,3bC2e2RxcfvF9oP22LvbaNsVwoS2T98q6ErCRoayQYdq,https://dexscreener.com/solana/3bc2e2rxcfvf9op22lvbansvwos2t98q6ercroayqydq,solana
