trade_id,status,mode,strategy_profile,token,token_mint,entry_time,exit_time,entry_price_usd,exit_price_usd,last_price_usd,stake_usd,quantity,realized_pnl_usd,realized_return_pct,exit_reason,entry_signal_type,confidence_score,execution_confidence_score,price_source_provider,price_source_exchange,price_source_pair_address,price_source_url,price_source_chain,last_price_source_provider,last_price_source_exchange,last_price_source_pair_address,last_price_source_url,last_price_source_chain
b79875a5-dc6b-4325-90b9-81694f5e1389,closed,paper,ai_curated,JUP,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,2026-06-07T01:05:58.747136+00:00,2026-06-07T09:07:12.637000+00:00,0.1533,0.1602,0.1602,30.0,195.6947162427,1.04,3.48,max_hold,smart_buy,99.0,99.0,unknown,,,,,dexscreener,meteora,AUgbdzNob9S8MiVHm4Qruqz3VsZGoqtMZnSzv45juDbL,https://dexscreener.com/solana/augbdznob9s8mivhm4qruqz3vszgoqtmznszv45judbl,solana
6b1aaf41-881f-4c1a-af60-178e4cc5eff0,closed,paper,scalp,ZEC,A7bdiYdS5GjqGFtxf17ppRHtDKPkkRqbKtR27dxvQXaS,2026-06-07T05:52:38.522360+00:00,2026-06-07T08:07:02.324000+00:00,400.64,388.83,388.83,250.0,0.6240015974,-9.83,-3.93,stoploss,price_surge,85.6,73.6,signal_payload:baseline_price_usd,orca,,,,dexscreener,orca,GTHKH8s82ZR8GTSFZ1dUu6wfdxhy59wpMShxzG5zjiPm,https://dexscreener.com/solana/gthkh8s82zr8gtsfz1duu6wfdxhy59wpmshxzg5zjipm,solana
bfabeeed-646e-42d5-8f44-4762284096ff,closed,paper,momentum,HorseMeat,2FprjEk4MTSY9CxpKuENbGDdy69R15GHhtHpG5Durdbq,2026-06-07T06:51:44.608522+00:00,2026-06-07T06:50:57.463000+00:00,9.5,46194.58,46194.58,250.0,26.3157894737,1209317.36,483726.94,take_profit,price_surge,79.2,67.2,price_sanity_override,meteora,,,,dexscreener,meteora,61Hd5f7DF64fMqqPNLfUqasRVEStWrrd2Sry43YuNLqw,https://dexscreener.com/solana/61hd5f7df64fmqqpnlfuqasrvestwrrd2sry43yunlqw,solana
ab360eae-2008-4124-a14f-0b418c4d8aae,closed,paper,momentum,swarms,74SBV4zDXxTRgv1pEMoECskKBkZHc2yGPnc7GYVepump,2026-06-06T06:22:43.837974+00:00,2026-06-07T06:24:56.230000+00:00,0.005756,0.00604,0.00604,250.0,43432.9395413482,9.77,3.91,max_hold,price_surge,64.6,76.6,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,HL4KFTfhZZMm7NGefszQxzJ3M6CaDWE7TesyuRuQYmMJ,https://dexscreener.com/solana/hl4kftfhzzmm7ngefszqxzj3m6cadwe7tesyuruqymmj,solana
37ede17f-f27c-494d-b12b-fdfa1138c6d3,closed,paper,momentum,GIGA,63LfDmNb3MQ8mw9MtZ2To9bEA2M71kZUUGq5tiJxcqj9,2026-06-06T06:13:57.799194+00:00,2026-06-07T06:20:03.705000+00:00,0.002252,0.00235,0.00235,250.0,111012.43339254,8.32,3.33,max_hold,price_surge,68.1,80.1,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,4xxM4cdb6MEsCxM52xvYqkNbzvdeWWsPDZrBcTqVGUar,https://dexscreener.com/solana/4xxm4cdb6mescxm52xvyqknbzvdewwspdzrbctqvguar,solana
8d4c8a66-ef71-4187-9cca-a1fd085a678f,closed,paper,momentum,VINE,6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,2026-06-06T06:18:36.947358+00:00,2026-06-07T06:20:03.705000+00:00,0.01025,0.01111,0.01111,250.0,24390.243902439,18.37,7.35,max_hold,price_surge,65.2,77.2,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,58fzJMbX5PatnfJPqWWsqkVFPRKptkbb5r2vCw4Qq3z9,https://dexscreener.com/solana/58fzjmbx5patnfjpqwwsqkvfprkptkbb5r2vcw4qq3z9,solana
d4f36b06-4bcd-4782-ae20-28ed4240f823,closed,paper,non_pump,GIGA,63LfDmNb3MQ8mw9MtZ2To9bEA2M71kZUUGq5tiJxcqj9,2026-06-06T06:13:57.800673+00:00,2026-06-07T06:20:03.705000+00:00,0.002252,0.00235,0.00235,250.0,111012.43339254,8.32,3.33,max_hold,price_surge,68.1,80.1,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,4xxM4cdb6MEsCxM52xvYqkNbzvdeWWsPDZrBcTqVGUar,https://dexscreener.com/solana/4xxm4cdb6mescxm52xvyqknbzvdewwspdzrbctqvguar,solana
025fa2ec-f54c-47ad-8af8-27acaa51bf2b,closed,paper,balanced,USELESS,Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,2026-06-06T05:51:53.270839+00:00,2026-06-07T05:51:54.194000+00:00,0.06561,0.06667,0.06667,250.0,3810.3947568968,1.52,0.61,max_hold,price_surge,70.5,82.5,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,Q2sPHPdUWFMg7M7wwrQKLrn619cAucfRsmhVJffodSp,https://dexscreener.com/solana/q2sphpduwfmg7m7wwrqklrn619caucfrsmhvjffodsp,solana
e6d01682-f02e-4642-804f-2f4af36cb7b8,closed,paper,momentum,Buttcoin,Cm6fNnMk7NfzStP9CZpsQA2v3jjzbcYGAxdJySmHpump,2026-06-07T03:38:01.082206+00:00,2026-06-07T05:49:34.673000+00:00,0.01761,0.01685,0.01685,250.0,14196.4792731403,-13.24,-5.29,stoploss,price_surge,80.5,68.5,signal_payload:baseline_price_usd,pumpswap,,,,dexscreener,pumpswap,FFcYgSSgWHforA9rXXkA48p8YFoz8TSW85Jpo3CQHDyS,https://dexscreener.com/solana/ffcygssgwhfora9rxxka48p8yfoz8tsw85jpo3cqhdys,solana
27a03158-92f0-45db-84b5-6471c64d0d6d,closed,paper,scalp,Buttcoin,Cm6fNnMk7NfzStP9CZpsQA2v3jjzbcYGAxdJySmHpump,2026-06-07T03:38:01.083604+00:00,2026-06-07T04:49:55.229000+00:00,0.01761,0.01724,0.01724,250.0,14196.4792731403,-7.73,-3.09,stoploss,price_surge,80.5,68.5,signal_payload:baseline_price_usd,pumpswap,,,,dexscreener,pumpswap,FFcYgSSgWHforA9rXXkA48p8YFoz8TSW85Jpo3CQHDyS,https://dexscreener.com/solana/ffcygssgwhfora9rxxka48p8yfoz8tsw85jpo3cqhdys,solana
da813643-0fbe-43c3-bfa0-2f0200fb6192,closed,paper,ai_curated,TRUMP,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,2026-06-06T22:48:44.972303+00:00,2026-06-07T04:47:35.626000+00:00,1.56,1.6,1.6,30.0,19.2307692308,0.47,1.55,max_hold,smart_buy,99.0,99.0,unknown,,,,,dexscreener,meteora,9d9mb8kooFfaD3SctgZtkxQypkshx6ezhbKio89ixyy2,https://dexscreener.com/solana/9d9mb8kooffad3sctgztkxqypkshx6ezhbkio89ixyy2,solana
133462c2-86cf-4cbc-ac99-5f5ff5097158,closed,paper,ai_curated,ORCA,orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,2026-06-06T15:35:53.898244+00:00,2026-06-07T03:24:28.068000+00:00,1.0091,1.029,1.029,37.5,37.1618273709,0.36,0.96,max_hold,smart_buy,99.0,99.0,unknown,,,,,dexscreener,orca,Hxw77h9fEx598afiiZunwHaX3vYu9UskDk9EpPNZp1mG,https://dexscreener.com/solana/hxw77h9fex598afiizunwhax3vyu9uskdk9eppnzp1mg,solana
c683e5ee-76a2-4fcd-aaba-54504550a3d0,closed,paper,ai_curated,RENDER,rndrizKT3MK1iimdxRdWabcF7Zg7AR5T4nud4EkHBof,2026-06-06T16:46:51.787925+00:00,2026-06-07T02:46:36.253000+00:00,1.6,1.63,1.63,37.5,23.4375,0.32,0.87,max_hold,smart_buy,99.0,99.0,unknown,,,,,dexscreener,raydium,FZ8MJvdTPbp8juhtFCCzb7LsKunhexgzShGQ59SUJkNL,https://dexscreener.com/solana/fz8mjvdtpbp8juhtfcczb7lskunhexgzshgq59sujknl,solana
4830bc1c-e7a4-4c75-9eba-ed11abc6fcfe,closed,paper,ai_curated,JUP,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,2026-06-06T15:43:48.962533+00:00,2026-06-06T23:42:40.284000+00:00,0.1551,0.1519,0.1519,30.0,193.4235976789,-0.92,-3.05,max_hold,smart_buy,99.0,99.0,unknown,,,,,dexscreener,meteora,AUgbdzNob9S8MiVHm4Qruqz3VsZGoqtMZnSzv45juDbL,https://dexscreener.com/solana/augbdznob9s8mivhm4qruqz3vszgoqtmznszv45judbl,solana
ec2f82b2-b21b-48ec-be8a-4829f34f92f4,closed,paper,balanced,neet,Ce2gx9KGXJ6C9Mp5b5x1sn9Mg87JwEbrQby4Zqo3pump,2026-06-05T21:09:26.368050+00:00,2026-06-06T22:14:27.541000+00:00,0.02167,0.02478,0.02478,250.0,11536.6866635902,33.2,13.28,max_hold,price_surge,66.7,78.7,signal_payload:baseline_price_usd,pumpswap,,,,dexscreener,pumpswap,5wNu5QhdpRGrL37ffcd6TMMqZugQgxwafgz477rShtHy,https://dexscreener.com/solana/5wnu5qhdprgrl37ffcd6tmmqzugqgxwafgz477rshthy,solana
ee8c68ab-53ac-46da-bbdd-fb2824c16b49,closed,paper,ai_curated,TRUMP,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,2026-06-06T14:39:00.461703+00:00,2026-06-06T22:14:27.541000+00:00,1.59,1.56,1.56,30.0,18.8679245283,-0.86,-2.88,max_hold,smart_buy,99.0,99.0,unknown,,,,,dexscreener,meteora,9d9mb8kooFfaD3SctgZtkxQypkshx6ezhbKio89ixyy2,https://dexscreener.com/solana/9d9mb8kooffad3sctgztkxqypkshx6ezhbkio89ixyy2,solana
b2bb3bbb-b200-4e6a-b365-c1f1581e097e,closed,paper,balanced,SPX,J3NKxxXZcnNiMjKw9hYb2K4LUxgwB6t1FtPtQVsv3KFr,2026-06-05T20:11:25.319264+00:00,2026-06-06T20:18:23.816000+00:00,0.2806,0.2911,0.2911,250.0,890.9479686386,6.81,2.72,max_hold,price_surge,62.1,74.1,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,9t1H1uDJ558iMPNkEPSN1fqkpC4XSPQ6cqSf6uEsTfTR,https://dexscreener.com/solana/9t1h1udj558impnkepsn1fqkpc4xspq6cqsf6uestftr,solana
b55575f6-73a7-4abd-9669-d34a4e44c43c,closed,paper,balanced,jellyjelly,FeR8VBqNRSUD5NtXAj2n3j1dAHkZHfyDktKuLXD4pump,2026-06-06T09:30:27.014017+00:00,2026-06-06T20:18:23.816000+00:00,0.05628,0.05214,0.05214,250.0,4442.0753375977,-20.8,-8.32,stoploss,price_surge,69.9,81.9,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,3bC2e2RxcfvF9oP22LvbaNsVwoS2T98q6ErCRoayQYdq,https://dexscreener.com/solana/3bc2e2rxcfvf9op22lvbansvwos2t98q6ercroayqydq,solana
8dc6fcbe-4e56-427c-99c6-b438e78a4ab8,closed,paper,momentum,SPX,J3NKxxXZcnNiMjKw9hYb2K4LUxgwB6t1FtPtQVsv3KFr,2026-06-05T20:11:25.319484+00:00,2026-06-06T20:18:23.816000+00:00,0.2806,0.2911,0.2911,250.0,890.9479686386,6.81,2.72,max_hold,price_surge,62.1,74.1,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,9t1H1uDJ558iMPNkEPSN1fqkpC4XSPQ6cqSf6uEsTfTR,https://dexscreener.com/solana/9t1h1udj558impnkepsn1fqkpc4xspq6cqsf6uestftr,solana
321f3fcb-1669-4cfe-bfa0-94c92cf0fdae,closed,paper,non_pump,SPX,J3NKxxXZcnNiMjKw9hYb2K4LUxgwB6t1FtPtQVsv3KFr,2026-06-05T20:11:25.320162+00:00,2026-06-06T20:18:23.816000+00:00,0.2806,0.2911,0.2911,250.0,890.9479686386,6.81,2.72,max_hold,price_surge,62.1,74.1,signal_payload:baseline_price_usd,raydium,,,,dexscreener,raydium,9t1H1uDJ558iMPNkEPSN1fqkpC4XSPQ6cqSf6uEsTfTR,https://dexscreener.com/solana/9t1h1udj558impnkepsn1fqkpc4xspq6cqsf6uestftr,solana
